tree_cover,nbart_blue_temporal_median,nbart_blue_temporal_std,nbart_blue_focal_mean,nbart_blue_focal_std,nbart_green_temporal_median,nbart_green_temporal_std,nbart_green_focal_mean,nbart_green_focal_std,nbart_red_temporal_median,nbart_red_temporal_std,nbart_red_focal_mean,nbart_red_focal_std,nbart_red_edge_1_temporal_median,nbart_red_edge_1_temporal_std,nbart_red_edge_1_focal_mean,nbart_red_edge_1_focal_std,nbart_red_edge_2_temporal_median,nbart_red_edge_2_temporal_std,nbart_red_edge_2_focal_mean,nbart_red_edge_2_focal_std,nbart_red_edge_3_temporal_median,nbart_red_edge_3_temporal_std,nbart_red_edge_3_focal_mean,nbart_red_edge_3_focal_std,nbart_nir_1_temporal_median,nbart_nir_1_temporal_std,nbart_nir_1_focal_mean,nbart_nir_1_focal_std,nbart_nir_2_temporal_median,nbart_nir_2_temporal_std,nbart_nir_2_focal_mean,nbart_nir_2_focal_std,nbart_swir_2_temporal_median,nbart_swir_2_temporal_std,nbart_swir_2_focal_mean,nbart_swir_2_focal_std,nbart_swir_3_temporal_median,nbart_swir_3_temporal_std,nbart_swir_3_focal_mean,nbart_swir_3_focal_std,EVI_temporal_median,EVI_temporal_std,EVI_focal_mean,EVI_focal_std,NDVI_temporal_median,NDVI_temporal_std,NDVI_focal_mean,NDVI_focal_std,GRNDVI_temporal_median,GRNDVI_temporal_std,GRNDVI_focal_mean,GRNDVI_focal_std,y,x,tile_id,year
1.0,1200.0,232.97908,1009.53705,230.78528,1972.0,361.28928,1578.5864,371.08835,2592.0,458.9637,2050.71,522.6743,2798.5,463.81036,2348.7593,443.19418,3065.5,466.36517,2787.5618,375.53314,3058.5,500.95316,2879.605,401.60583,3046.0,585.5264,2898.426,458.81595,3060.5,496.48776,2923.9197,376.24237,3945.0,670.34985,3527.9075,553.0285,3221.5,646.65375,2751.4075,576.80304,0.13219763,0.067104,0.32068968,0.15535657,0.09284518,0.04103465,0.17616987,0.068744004,0.49069092,0.020320695,0.5190357,0.023330746,6088375.0,703075.0,g2_017_binary_tree_cover_10m,2020
1.0,912.0,149.47655,778.9753,198.10292,1394.0,223.98999,1224.4938,313.1963,1813.0,290.58835,1524.5432,472.8195,1934.5,282.37167,1911.7098,327.2083,2361.0,320.1706,2573.3025,396.2157,2391.0,340.36893,2719.926,505.6457,2536.5,430.24814,2792.185,604.3429,2438.5,389.87997,2836.1914,553.5885,2964.0,478.53885,3065.7964,387.84937,2161.0,400.54962,2203.9753,372.19623,0.2917296,0.08971233,0.5984527,0.35153264,0.16321361,0.04819023,0.29936743,0.14408422,0.521381,0.019826159,0.55975884,0.047528896,6088385.0,703115.0,g2_017_binary_tree_cover_10m,2020
1.0,1041.0,205.73013,700.3025,187.69104,1551.0,336.94934,1088.2839,284.5666,2054.0,486.65546,1318.6729,443.43954,2233.5,370.199,1728.9691,325.84735,2791.0,440.87387,2483.4197,432.248,2920.0,423.65756,2640.6853,540.5368,3190.5,525.4907,2750.8704,609.837,2966.5,419.21237,2798.4692,574.9724,3402.0,566.90155,2881.5864,413.05066,2489.5,491.25107,1991.3643,377.72015,0.3205503,0.23746987,0.7656313,0.38854077,0.19053894,0.10835044,0.3633153,0.14841764,0.5223954,0.037215624,0.5811576,0.047616195,6088385.0,703135.0,g2_017_binary_tree_cover_10m,2020
0.0,487.5,141.24117,535.8333,57.377094,727.5,142.46452,811.679,107.12818,821.5,230.30507,915.79016,183.46646,1323.0,200.34023,1378.6666,168.04668,2109.5,281.4735,2163.5186,149.40294,2243.0,255.89737,2307.2532,165.06294,2289.0,263.70282,2449.6729,154.70035,2478.5,277.36636,2537.7717,148.52602,2375.5,561.97437,2511.1543,230.82726,1462.0,537.132,1609.4816,217.97278,1.0307106,0.34421286,1.0610689,0.24570297,0.46344566,0.102601655,0.46850717,0.07168572,0.6152604,0.034493037,0.61474204,0.019710148,6088385.0,703185.0,g2_017_binary_tree_cover_10m,2020
1.0,558.5,128.78847,489.83334,41.389854,875.5,141.99152,736.8395,66.5885,1069.5,226.87402,807.83954,111.765366,1423.0,193.47433,1290.5432,99.71707,2173.5,278.49738,2090.0186,122.67973,2255.5,281.7921,2243.1235,130.86263,2445.0,310.19418,2374.1853,192.51338,2500.0,295.53528,2493.4568,138.5951,2449.5,544.4385,2394.2964,137.06432,1551.5,524.03253,1490.3087,108.97761,0.76677287,0.25017577,1.1364421,0.18087119,0.3977731,0.09608021,0.4969316,0.051821075,0.5998117,0.033250563,0.6245793,0.015216811,6088385.0,703215.0,g2_017_binary_tree_cover_10m,2020
1.0,378.0,137.8439,499.0679,65.57389,533.0,148.88567,769.3642,119.53637,588.5,206.91638,831.2099,149.01448,1061.0,152.43497,1296.3457,136.50587,1855.5,184.9324,2201.3271,258.25497,2055.5,244.01382,2412.2532,321.97928,1990.0,378.9629,2553.2283,409.90796,2283.5,272.78934,2663.6667,329.6108,2096.5,427.64865,2393.605,154.13135,1256.5,346.5608,1477.5927,124.610085,1.3522061,0.38061497,1.1645648,0.21665843,0.54598594,0.09428186,0.5114732,0.06362856,0.64607453,0.0375103,0.63102424,0.02015781,6088365.0,703255.0,g2_017_binary_tree_cover_10m,2020
1.0,510.0,115.685455,498.57407,75.52189,783.5,108.30615,776.8025,132.16263,903.0,192.07976,826.5309,224.2118,1124.5,142.56511,1309.5371,210.86055,2087.5,243.90796,2348.7285,273.80087,2320.0,240.27625,2579.4136,318.0597,2742.0,285.90512,2719.4014,380.99515,2629.5,264.31384,2850.3704,341.7295,2386.5,406.33682,2479.3147,299.6443,1419.0,367.39767,1523.9382,249.13222,1.0551872,0.2817421,1.265144,0.3833972,0.49991694,0.09794007,0.5361954,0.1002753,0.6398686,0.03318379,0.6429355,0.02823109,6088375.0,703315.0,g2_017_binary_tree_cover_10m,2020
1.0,575.5,121.78477,522.94446,79.663216,927.5,118.265015,818.4259,127.09711,1077.0,208.93869,880.9691,259.7926,1667.0,204.40648,1368.2778,227.88322,2403.5,304.42557,2410.642,253.81284,2608.0,263.4744,2640.8828,292.64407,2884.0,312.37988,2805.8643,330.12958,2877.5,284.87296,2911.3025,312.32095,3016.0,502.0152,2551.611,290.99774,1946.0,451.5279,1605.21,280.51276,0.8961572,0.2794545,1.2392291,0.434873,0.46712404,0.09166669,0.52831614,0.1199263,0.62776804,0.030673161,0.64028054,0.032853983,6088385.0,703335.0,g2_017_binary_tree_cover_10m,2020
1.0,434.5,118.43771,550.5617,151.84583,614.5,113.130005,793.679,172.4115,646.0,171.07288,839.6667,221.90105,1199.5,214.05014,1252.3704,99.08923,2233.5,305.44278,2186.0308,325.52756,2463.5,326.9441,2370.3025,364.7419,2562.0,325.75153,2510.2222,472.30252,2688.5,371.22516,2613.5986,417.32233,2359.5,502.88867,2280.1235,192.35362,1460.0,429.92834,1478.321,115.92859,1.5420245,1.0008484,1.2349224,0.38297316,0.5991659,0.096896686,0.49202746,0.15275632,0.6790104,0.04087257,0.61717725,0.073243685,6088365.0,703395.0,g2_017_binary_tree_cover_10m,2020
1.0,491.0,126.9155,565.9691,164.905,695.0,136.81317,799.8765,168.70494,829.0,225.72345,865.6852,209.58896,1168.0,170.59323,1239.037,72.36208,1904.5,255.52151,2051.3643,199.5394,2079.5,284.23788,2225.0925,242.45427,2158.0,287.75415,2352.3704,397.43826,2285.0,284.28024,2459.1357,285.07217,2077.5,401.4607,2205.2285,97.91046,1406.5,305.3309,1465.8271,94.49446,0.9756249,0.60095716,1.1339544,0.3534827,0.44010007,0.11309053,0.45625675,0.1566712,0.60449725,0.045506142,0.60253197,0.0796113,6088375.0,703415.0,g2_017_binary_tree_cover_10m,2020
1.0,534.5,113.86507,581.80865,158.62898,838.5,120.21395,810.3148,155.67162,991.5,181.94827,907.0309,185.60884,1313.0,182.1514,1237.2839,72.14373,1681.0,213.8575,1915.5432,144.18599,1801.5,185.71068,2079.1975,182.8063,2262.0,234.1498,2190.3457,319.70587,1955.0,214.53096,2296.8828,238.7389,2147.0,306.73218,2170.5864,147.1676,1647.5,269.5734,1489.9691,123.29277,0.766648,0.74849695,0.993208,0.26712573,0.38374782,0.068079576,0.41078132,0.13009866,0.5990713,0.03121441,0.58599216,0.07017817,6088385.0,703455.0,g2_017_binary_tree_cover_10m,2020
0.0,470.0,149.43068,544.0,86.77249,786.0,152.49231,836.8765,145.90973,786.0,301.91684,977.53705,200.12729,1275.0,214.16457,1398.8457,180.62108,2524.5,339.35492,2240.389,266.2917,2693.5,334.7329,2450.8457,274.002,3024.0,464.51303,2609.0186,343.91455,2953.0,363.32962,2696.4197,286.2391,2598.5,518.0821,2541.2532,261.90277,1598.5,493.3089,1680.9816,208.90456,1.3399861,0.4532085,0.9735399,0.20548746,0.5958732,0.14609423,0.461626,0.07090311,0.67300504,0.043132007,0.6245558,0.028508876,6088365.0,703515.0,g2_017_binary_tree_cover_10m,2020
1.0,597.0,139.63289,551.0864,61.835953,896.5,152.58661,869.5926,97.36533,1092.5,250.60416,1004.3827,162.84378,1466.0,213.20468,1470.247,137.60474,2286.5,257.7735,2387.9443,157.04898,2456.5,274.71313,2603.8828,172.38548,2654.5,277.3806,2783.4875,231.74661,2672.0,281.97226,2847.8518,181.74115,2597.0,478.14645,2612.9197,183.88673,1727.0,485.31503,1705.0803,175.46661,0.86356604,0.24767837,1.0174285,0.21120805,0.42295766,0.09853334,0.47990516,0.062569395,0.61046153,0.032939803,0.63025445,0.025052104,6088365.0,703555.0,g2_017_binary_tree_cover_10m,2020
0.0,571.0,150.37679,530.55554,71.88798,889.0,156.5867,839.321,122.4545,1003.5,279.80075,982.64813,226.10986,1568.0,226.90073,1474.3457,184.43054,2453.5,293.04346,2342.611,135.49545,2640.5,275.73175,2536.7346,145.25699,2929.5,342.9682,2678.315,185.45787,2853.0,295.92926,2763.7532,147.10686,2547.5,546.5297,2600.1482,268.172,1708.0,562.038,1694.3086,261.05386,1.0374409,0.3388691,1.011503,0.28083673,0.48474622,0.1202546,0.4767753,0.078079835,0.6325457,0.03930732,0.6311219,0.024799718,6088365.0,703585.0,g2_017_binary_tree_cover_10m,2020
0.0,589.5,118.36503,561.2099,93.67893,925.5,132.1174,882.4506,167.34798,1057.5,224.21872,1061.3334,302.23932,1424.0,188.74803,1525.3086,224.9051,2240.5,257.2279,2299.2778,135.43129,2400.0,224.45844,2466.111,144.70811,2561.0,292.57672,2617.9197,164.41399,2588.5,245.82948,2689.3025,124.56082,2582.0,463.16568,2736.1174,348.38486,1679.5,447.72028,1823.8148,329.89398,0.87448156,0.23569176,0.91632795,0.3046908,0.4358769,0.08922655,0.4395634,0.094012916,0.60363483,0.02862637,0.61755574,0.027310448,6088365.0,703625.0,g2_017_binary_tree_cover_10m,2020
1.0,447.0,121.60375,515.4506,119.086365,674.0,119.19593,764.6049,200.57407,684.0,165.47102,864.6605,290.0884,1108.5,174.00932,1224.2407,310.22836,1803.0,198.29938,1905.247,344.16867,1964.0,255.18198,2062.8582,375.6176,2124.5,325.18735,2199.6667,441.11432,2241.0,270.57077,2285.074,387.6074,2308.5,392.59738,2266.9507,509.5225,1466.5,295.88647,1493.1914,400.737,1.2565584,2.7641273,1.0490258,0.23550712,0.5166366,0.085085206,0.4443239,0.06612972,0.6107017,0.036376033,0.5979722,0.02021957,6088385.0,703675.0,g2_017_binary_tree_cover_10m,2020
1.0,371.5,171.736,497.46295,94.969376,522.5,194.80804,719.7407,138.2554,518.0,280.33624,782.85187,175.99608,756.0,235.39761,1101.2037,166.75607,1257.0,261.2654,1734.0247,249.32181,1391.0,315.53568,1885.1975,290.8652,1495.5,397.67804,2004.5371,416.0367,1506.0,352.4415,2091.8765,332.08145,1431.5,466.7836,2026.1173,333.48935,896.5,356.13275,1338.747,231.0483,1.1234908,1.162302,1.0552806,0.2433578,0.4496355,0.110745594,0.434957,0.083707176,0.5798939,0.038235128,0.5858723,0.037511464,6088365.0,703715.0,g2_017_binary_tree_cover_10m,2020
1.0,523.0,145.05168,452.85803,103.241,775.5,143.39403,645.9753,152.31529,824.0,222.4606,689.3395,198.88187,1117.5,169.85344,994.5926,162.52135,1823.0,232.743,1643.0741,221.59718,2020.0,315.9144,1798.4752,246.04507,2464.5,367.96286,1922.2839,369.65662,2242.0,339.94965,2002.8395,285.25385,2074.5,405.3367,1867.0309,221.19682,1363.0,350.32367,1173.5123,161.12343,1.1651082,0.3754776,1.1882412,0.3473918,0.48443836,0.105420515,0.46946797,0.105721585,0.61625874,0.03672829,0.6047379,0.05047082,6088375.0,703755.0,g2_017_binary_tree_cover_10m,2020
1.0,312.5,123.64899,354.24072,66.66495,400.0,112.204124,492.0432,109.86155,437.5,125.02309,521.1111,131.82759,695.5,122.53925,831.8395,153.27678,1396.5,157.25677,1524.3518,155.96019,1551.0,204.42555,1700.2839,169.7749,1683.0,214.81372,1835.8333,225.27686,1787.0,224.87976,1932.1852,181.15431,1704.0,274.20178,1775.753,184.665,986.0,195.43758,1042.247,144.46315,1.6080031,0.6658961,1.4715712,0.22376181,0.5861409,0.079769,0.5553756,0.05806418,0.6848162,0.043857932,0.65612394,0.03441167,6088385.0,703795.0,g2_017_binary_tree_cover_10m,2020
1.0,305.0,125.85291,368.80862,82.96572,427.5,116.71957,518.5123,134.48698,448.5,116.17019,560.35803,183.84344,676.5,114.95553,896.5247,224.26207,1434.0,141.5496,1605.9136,235.37405,1607.0,155.61266,1790.8827,261.1022,1937.0,235.72737,1913.8148,297.31454,1832.5,175.21333,2025.7407,284.50095,1535.5,241.0864,1888.105,346.3433,859.5,167.88744,1133.9075,278.12277,1.6327565,0.87530375,1.4510833,0.27303556,0.62921226,0.07450843,0.5527846,0.07265222,0.69988024,0.049295787,0.65680695,0.041191373,6088375.0,703815.0,g2_017_binary_tree_cover_10m,2020
0.0,561.0,156.97037,454.7037,125.86981,842.5,166.55632,658.6173,201.903,871.0,261.90927,743.0247,257.6668,1524.5,248.5665,1142.4814,273.76144,2535.0,336.59317,1945.9321,318.56647,2662.5,267.31284,2136.8828,323.39267,3086.0,359.3563,2332.7346,405.26694,3041.0,287.01712,2425.5864,350.93652,2960.5,579.1693,2298.1235,418.05743,1941.5,562.57733,1453.4075,346.72043,1.3242726,0.34126434,1.2867076,0.3142954,0.57460976,0.11319569,0.5293204,0.08060872,0.6577879,0.040723793,0.65523577,0.035435557,6088385.0,703875.0,g2_017_binary_tree_cover_10m,2020
1.0,345.5,164.45709,445.68518,125.892136,499.5,187.24573,643.8457,203.49228,575.0,237.40085,719.0123,252.73534,1245.0,201.86014,1111.6913,300.09995,2132.0,302.68637,1923.963,366.7435,2372.5,255.67162,2107.315,377.34277,1990.5,334.57892,2303.1235,462.12653,2639.5,259.784,2399.2717,413.32993,2366.5,424.15848,2243.8704,477.6666,1520.0,419.89523,1399.5555,390.50183,1.3753166,0.33821225,1.2981726,0.2724569,0.5682158,0.09788499,0.534086,0.06887168,0.6729162,0.046250068,0.65536964,0.029991234,6088385.0,703895.0,g2_017_binary_tree_cover_10m,2020
1.0,322.0,149.88275,60.641975,435.82748,457.0,163.78017,176.15433,477.15527,490.0,217.44788,207.45062,486.5988,827.0,149.30804,486.6111,603.0224,1666.0,157.33522,1068.9012,850.3824,1788.0,227.76707,1205.1296,906.61633,1879.0,376.32187,1301.9259,962.2322,2042.0,255.61308,1404.2778,993.5108,1871.0,362.6739,1236.4938,919.4139,1051.0,287.75745,638.3642,666.37415,1.4213796,0.3321174,1.1085358,0.51450115,0.5723199,0.10061856,0.4341267,0.19512655,0.67676145,0.045882642,0.588267,0.11474354,6088375.0,703935.0,g2_017_binary_tree_cover_10m,2020
0.0,417.5,194.07974,435.64197,33.25157,723.5,184.22545,716.3765,51.295055,517.5,362.1443,601.8889,77.63792,1179.5,246.5587,1226.7407,76.88741,3197.0,647.825,3013.9136,345.41772,3703.5,781.15076,3340.9507,398.45416,4217.0,834.11786,3569.0186,478.19263,4085.5,783.2286,3718.8396,424.5378,2324.0,734.86127,2353.7532,89.984795,1143.0,700.4977,1243.2098,101.60418,2.2017183,0.62238604,1.9099716,0.22294797,0.78333503,0.18571095,0.70594984,0.061113484,0.7368991,0.07148469,0.7055636,0.02580726,6088345.0,702035.0,g2_017_binary_tree_cover_10m,2020
0.0,478.0,170.67603,461.65433,44.650528,740.5,179.42734,731.2778,87.3768,690.5,305.35553,678.8333,82.212975,1324.5,277.3489,1246.1605,97.934135,2830.0,543.64496,2687.0864,390.9017,3098.5,548.7611,2980.4197,421.1407,3187.0,547.4675,3169.1667,556.93353,3461.5,574.4408,3339.3333,464.38834,2472.0,693.67664,2412.0493,124.24625,1404.5,624.39624,1368.5803,62.36621,1.6751614,0.5066634,1.6657754,0.17581332,0.65202636,0.15149638,0.6432271,0.05294107,0.6915246,0.054615527,0.6848381,0.023661582,6088325.0,702075.0,g2_017_binary_tree_cover_10m,2020
0.0,516.0,165.5195,466.6605,41.51392,784.0,162.71179,729.0617,71.983604,800.0,253.24089,714.85803,84.56944,1291.5,205.10533,1266.6111,82.315735,2554.5,397.93417,2531.5803,203.37521,2774.0,386.4657,2813.4011,225.27844,2991.0,417.13663,2975.6729,350.0475,3120.0,403.66693,3138.006,237.08774,2605.0,538.64484,2442.7468,113.21699,1552.5,501.82867,1416.7655,69.867256,1.4410739,0.3928992,1.5274905,0.17159876,0.5920775,0.12861605,0.6131717,0.042971645,0.6717177,0.049057215,0.6766729,0.014889657,6088325.0,702115.0,g2_017_binary_tree_cover_10m,2020
0.0,473.5,215.03119,459.11728,52.059746,750.0,209.881,719.8457,87.61525,722.5,302.10086,701.97534,119.56877,1372.0,273.70865,1259.1296,106.333916,2613.5,575.40796,2511.179,185.99532,2955.0,539.12067,2770.5554,210.51256,3154.0,531.31494,2971.3025,301.1042,3295.5,547.49164,3097.6235,239.61879,2641.5,575.1895,2438.031,172.69472,1510.5,562.7923,1399.0927,121.42582,1.5230603,0.39999622,1.5327803,0.19363564,0.6320143,0.14026566,0.61907876,0.044797014,0.6856942,0.053032055,0.6787988,0.015679602,6088325.0,702155.0,g2_017_binary_tree_cover_10m,2020
0.0,473.0,228.4211,457.35803,65.36581,749.0,231.81012,699.4691,107.11239,696.5,327.84705,709.3765,135.74532,1358.0,287.6137,1209.2963,157.09663,2682.0,543.1127,2347.2039,293.59106,2942.0,520.25464,2597.463,304.7228,3257.5,539.4722,2784.4878,440.61996,3345.5,522.8285,2915.4692,342.7931,2614.0,598.4955,2411.821,285.49048,1477.0,571.0449,1415.6359,217.87202,1.6035509,0.44026265,1.4671923,0.20892447,0.64086926,0.14412011,0.5966839,0.05260645,0.68539566,0.055239294,0.67235446,0.016438248,6088325.0,702195.0,g2_017_binary_tree_cover_10m,2020
1.0,569.0,195.7133,470.14197,91.23111,783.0,201.40884,712.8951,146.33553,975.5,232.86942,753.6173,219.03894,1168.0,244.5002,1221.9198,196.9787,1960.0,361.1491,2309.111,256.09402,2229.0,315.58102,2561.858,274.85327,2564.0,374.27725,2739.2778,379.5287,2502.0,352.18744,2871.5125,299.97394,2598.5,415.1085,2467.4753,361.1251,1631.5,345.48428,1485.8641,313.84872,1.0129969,0.19572477,1.3795862,0.2777173,0.4787985,0.07574373,0.57241094,0.07649056,0.643775,0.036076665,0.6654638,0.02482644,6088335.0,702225.0,g2_017_binary_tree_cover_10m,2020
0.0,561.0,148.96294,460.61728,84.35659,854.5,160.47842,701.83954,134.63509,1062.0,254.36345,738.321,210.33505,1403.0,230.33049,1232.605,175.59764,2352.0,412.2439,2381.821,321.44116,2665.0,390.82443,2644.5432,336.44986,2804.0,396.70044,2765.1172,390.51904,2920.5,418.36157,2949.963,357.88913,2825.5,508.9504,2450.815,318.47995,1768.0,454.88748,1467.3271,284.83966,1.0272872,0.2942423,1.4090744,0.30555418,0.4864503,0.10587355,0.5814047,0.0832198,0.64798605,0.03644258,0.66997755,0.028187102,6088325.0,702255.0,g2_017_binary_tree_cover_10m,2020
0.0,499.0,163.08168,448.51852,37.89309,816.0,163.79329,707.9506,74.435455,832.5,280.36234,668.6173,84.55658,1404.5,228.97182,1261.1296,107.06057,2787.5,489.9517,2619.29,332.7471,3083.0,465.18793,2892.6296,386.62842,3377.5,513.1218,3059.3025,444.0647,3409.5,467.34448,3232.679,413.86594,2660.5,573.9334,2443.605,150.55101,1512.0,539.8042,1393.6173,98.52735,1.4022076,0.3925736,1.6246798,0.19786607,0.59964466,0.13570867,0.6402858,0.055005822,0.6815901,0.049538914,0.68649966,0.021790948,6088335.0,702315.0,g2_017_binary_tree_cover_10m,2020
0.0,404.5,181.0707,452.9321,37.853313,639.0,180.39758,721.5926,61.7701,535.0,316.7294,659.9506,90.10809,1188.0,242.33978,1270.358,68.77188,2858.0,458.15808,2687.1853,285.06998,3125.0,463.2936,2948.1482,303.77344,3370.0,469.34808,3189.0186,401.4381,3501.5,465.53903,3289.0493,318.56915,2254.0,648.2435,2325.7903,158.69304,1207.5,594.9866,1300.5555,142.32762,1.9548492,0.52699596,1.7066634,0.23285194,0.7261704,0.15711035,0.6553044,0.061344396,0.71526814,0.058325652,0.6892211,0.026011052,6088345.0,702355.0,g2_017_binary_tree_cover_10m,2020
0.0,415.5,180.2866,445.4568,37.879066,671.0,194.96269,708.6235,53.821125,562.0,338.204,626.35187,91.37017,1304.0,261.40018,1225.5803,92.044365,3128.5,602.5751,2687.1482,349.46704,3481.5,577.9163,2946.6482,376.0004,3616.0,590.61743,3197.6357,411.0326,3788.5,569.0367,3279.2468,405.93857,2226.5,662.0973,2150.2285,209.34738,1159.0,647.5007,1179.8704,142.44664,1.9973508,0.5326396,1.7836665,0.22619265,0.729113,0.16121092,0.667082,0.06027905,0.7216093,0.0583811,0.6881116,0.02999046,6088345.0,702385.0,g2_017_binary_tree_cover_10m,2020
0.0,394.0,210.16943,447.76544,72.95407,675.5,217.3975,705.2037,66.44172,512.0,387.94482,607.35803,112.88693,1147.5,298.8379,1150.0864,112.74896,3197.0,541.0499,2625.7036,435.2578,3516.5,587.7189,2916.6482,451.57153,3861.0,655.5937,3138.642,520.0876,3885.5,595.4155,3234.4443,523.0467,2099.0,701.69745,1989.0309,304.89386,1069.0,670.41394,1092.7716,173.98828,2.0965028,0.6236354,1.8206803,0.23848988,0.7727742,0.18360412,0.6597179,0.0913312,0.73651946,0.072281964,0.6772424,0.049595732,6088335.0,702435.0,g2_017_binary_tree_cover_10m,2020
0.0,416.5,213.00458,388.8395,107.67343,606.0,262.96707,590.3334,167.08011,504.5,355.01163,496.01236,169.13225,842.0,289.05975,889.03705,259.18185,1668.5,381.16943,1998.1111,723.1975,1909.5,485.0014,2250.2468,819.78613,2007.0,792.73645,2395.3704,978.9474,2094.0,517.0629,2470.9753,928.3565,1364.5,527.093,1461.4753,451.79507,810.5,426.04895,808.1111,231.80045,2.1834116,23.619553,1.9263661,0.3818801,0.6216533,0.16167238,0.6251616,0.13666137,0.62072074,0.06487675,0.6427735,0.07910513,6088345.0,702475.0,g2_017_binary_tree_cover_10m,2020
1.0,295.5,197.89067,327.33334,81.601875,354.5,241.56175,486.17285,133.68405,346.5,286.45248,398.32098,118.169495,496.5,198.9647,722.179,198.20378,1023.5,210.18134,1624.0555,479.30734,1196.0,266.94263,1837.0,560.3994,800.5,386.18384,1938.9938,707.3059,1261.0,292.89954,2007.4382,629.3061,819.0,275.35196,1181.9198,320.86276,460.0,198.38242,649.7222,170.16783,1.1336488,8.076015,2.0121162,0.4012634,0.3767861,0.09555584,0.6292106,0.133221,0.48198575,0.041733067,0.63732195,0.079096615,6088345.0,702505.0,g2_017_binary_tree_cover_10m,2020
0.0,386.0,210.96205,341.74075,103.082825,493.5,262.9664,499.09875,145.48938,492.0,313.84232,423.0432,145.39764,586.5,279.65286,738.00616,185.4905,1075.0,330.31024,1585.8827,401.6321,1180.5,402.0833,1788.4691,449.15335,1022.5,456.66766,1862.142,614.379,1260.5,428.1546,1941.7284,512.9785,920.0,422.16687,1233.2161,329.14725,556.5,312.63168,695.44446,187.38426,1.4173654,4.412206,1.9359976,0.40370584,0.35029548,0.08165623,0.6072258,0.13706633,0.4898635,0.033742923,0.62687033,0.07993144,6088325.0,702535.0,g2_017_binary_tree_cover_10m,2020
1.0,331.0,115.12449,384.16666,141.24261,519.5,103.36223,565.91974,230.33994,465.0,145.78949,580.5247,335.58752,692.0,141.68234,866.98145,316.56683,1649.0,131.25491,1575.5061,350.65207,1797.0,157.70059,1745.9506,380.69464,2253.0,168.53268,1799.8457,529.2099,1983.0,174.52068,1901.1729,444.06595,1253.5,252.76973,1490.9445,521.41943,691.5,176.86604,929.5309,394.07913,1.8023858,0.37955567,1.5225958,0.59173024,0.66316104,0.08409738,0.5219816,0.15050177,0.6814317,0.035457376,0.6129224,0.06349719,6088325.0,702595.0,g2_017_binary_tree_cover_10m,2020
0.0,544.5,145.13007,434.4321,143.50131,916.5,146.08006,663.8642,234.69089,979.5,294.65036,750.179,366.64767,1211.5,194.44318,1050.6234,330.336,2116.0,252.01544,1730.963,263.75156,2351.0,249.06248,1904.463,289.71866,2783.0,450.76282,1989.8087,343.00198,2628.0,254.1447,2081.6235,321.4522,2095.0,421.58838,1837.7161,517.0958,1322.5,362.06668,1207.0247,436.88467,0.8715422,0.5070471,1.2145926,0.61666495,0.45212436,0.14121583,0.47120178,0.16559786,0.61121845,0.041292425,0.6130454,0.045521446,6088335.0,702615.0,g2_017_binary_tree_cover_10m,2020
1.0,567.5,128.6273,581.21606,82.91675,886.0,153.4135,898.0247,144.6584,1104.0,214.14427,1110.4877,210.46904,1508.0,206.32607,1404.0432,132.83942,2080.5,270.98914,1986.2716,133.44487,2253.0,278.30664,2182.6975,138.68622,2335.5,238.12836,2289.1235,284.06097,2388.5,303.18283,2384.5493,146.3882,2587.0,411.6327,2477.4011,169.21033,1853.5,368.67468,1769.395,162.48056,0.6725253,0.16422158,0.65115696,0.15715037,0.360835,0.0669328,0.34050038,0.06214549,0.5906004,0.028950319,0.5825884,0.018386312,6088345.0,702655.0,g2_017_binary_tree_cover_10m,2020
1.0,525.0,147.82384,703.6358,140.37697,824.5,152.25662,1058.0803,201.76408,884.5,243.73819,1345.6296,309.6145,1403.5,219.79767,1648.8641,276.6953,2048.0,264.68408,2158.8704,176.9952,2263.5,323.16327,2350.494,185.41855,2414.0,388.70926,2486.6172,242.42964,2458.5,325.74802,2586.1172,198.28076,2617.5,423.0456,2991.4382,386.84195,1937.0,386.0638,2259.9753,372.71677,0.98737764,0.29596508,0.5721359,0.17057513,0.46640778,0.10258697,0.3037812,0.07292551,0.6138257,0.034359887,0.5714095,0.018330254,6088335.0,702715.0,g2_017_binary_tree_cover_10m,2020
0.0,1006.0,158.89526,813.08026,155.99445,1472.5,237.4712,1210.037,225.73363,2014.0,318.42877,1554.1543,349.7403,2177.0,317.20047,1868.963,303.91638,2446.0,359.38538,2376.815,302.4537,2660.0,309.92694,2559.71,307.74503,2870.5,358.49176,2722.7468,341.44046,2898.0,329.73563,2802.2222,305.90854,3700.5,544.8957,3271.858,401.34488,3012.0,540.6503,2539.0557,406.75256,0.3145227,0.07448763,0.51715124,0.16979513,0.1791001,0.035623327,0.27765954,0.073918045,0.5345939,0.017822074,0.5623109,0.020291302,6088325.0,702745.0,g2_017_binary_tree_cover_10m,2020
